timestamp,open,high,low,close,volume
2025-01-26 10:45:00+00:00,251.94462505169213,251.94462505169213,251.94462505169213,251.94462505169213,568.2886344377131
2025-01-26 10:50:00+00:00,251.97646231390536,251.97646231390536,251.97646231390536,251.97646231390536,112.10836914522767
2025-01-26 10:55:00+00:00,251.9744799938053,251.9744799938053,251.9744799938053,251.9744799938053,1001.7187552871729
2025-01-26 11:00:00+00:00,251.98409124277532,253.93745629116893,251.98409124277532,251.98409124277532,2431.185400580822
2025-01-26 11:05:00+00:00,253.92628740519285,253.92628740519285,251.97300827130675,253.92628740519285,1332.2561977660214
2025-01-26 11:10:00+00:00,253.9031475316733,253.9031475316733,253.9031475316733,253.9031475316733,1666.5080787686625
2025-01-26 11:15:00+00:00,253.905039280653,253.905039280653,253.905039280653,253.905039280653,1123.8976018130597
2025-01-26 11:20:00+00:00,253.90142225660384,253.90142225660384,253.90142225660384,253.90142225660384,2119.959931566249
2025-01-26 11:25:00+00:00,253.89653397724032,253.89653397724032,253.89653397724032,253.89653397724032,1792.016617741904
2025-01-26 11:30:00+00:00,253.90223949216306,253.90223949216306,253.90223949216306,253.90223949216306,1280.04844301996
2025-01-26 11:35:00+00:00,253.9041917771101,253.9041917771101,253.9041917771101,253.9041917771101,563.0202379905081
2025-01-26 11:40:00+00:00,253.88818001374602,253.88818001374602,253.88818001374602,253.88818001374602,1161.2809771361253
2025-01-26 11:45:00+00:00,253.8666594773531,253.8666594773531,253.8666594773531,253.8666594773531,761.4664062626481
2025-01-26 11:50:00+00:00,253.87958390638232,253.87958390638232,253.87958390638232,253.87958390638232,353.6265220450705
2025-01-26 11:55:00+00:00,253.87964444234967,253.87964444234967,253.87964444234967,253.87964444234967,2375.0731069656185
2025-01-26 12:00:00+00:00,253.8823231589049,253.8823231589049,253.8823231589049,253.8823231589049,1120.570050192904
2025-01-26 12:05:00+00:00,253.8704127073288,253.8704127073288,253.8704127073288,253.8704127073288,1880.687653128685
2025-01-26 12:10:00+00:00,253.87587607838213,253.87587607838213,253.87587607838213,253.87587607838213,1224.1153118228374
2025-01-26 12:15:00+00:00,253.87531612068415,253.87531612068415,253.87531612068415,253.87531612068415,1241.387916930811
2025-01-26 12:20:00+00:00,253.87781322933733,253.87781322933733,253.87781322933733,253.87781322933733,1577.7127899074278
2025-01-26 12:25:00+00:00,253.8654487580061,253.8654487580061,253.8654487580061,253.8654487580061,229.23398652536153
2025-01-26 12:30:00+00:00,253.8806281518191,253.8806281518191,253.8806281518191,253.8806281518191,2467.867913678401
2025-01-26 12:35:00+00:00,253.86431370861828,255.8171161217615,253.86431370861828,253.86431370861828,1402.6609509765658
2025-01-26 12:40:00+00:00,253.87787376530468,253.87787376530468,253.87787376530468,253.87787376530468,266.10902967432696
2025-01-26 12:45:00+00:00,255.82800491247326,255.82800491247326,253.87511937879026,255.82800491247326,2969.9693950408046
2025-01-26 12:50:00+00:00,255.81341027282178,255.81341027282178,255.81341027282178,255.81341027282178,2615.694836176566
2025-01-26 12:55:00+00:00,255.81398978829384,255.81398978829384,255.81398978829384,255.81398978829384,572.9904549595642
2025-01-26 13:00:00+00:00,255.8160333428532,255.8160333428532,255.8160333428532,255.8160333428532,2165.711308144064
2025-01-26 13:05:00+00:00,255.81874791532755,255.81874791532755,255.81874791532755,255.81874791532755,4442.809479581246
2025-01-26 13:10:00+00:00,255.81708562094718,255.81708562094718,253.8642834406346,255.81708562094718,1542.254296395115
2025-01-26 13:15:00+00:00,253.85674671269953,255.80949091818184,253.85674671269953,253.85674671269953,1650.751289554258
2025-01-26 13:20:00+00:00,253.86723456904292,255.82005945034325,253.86723456904292,253.86723456904292,570.390686855518
2025-01-26 13:25:00+00:00,253.85933462530375,255.81209873780608,253.85933462530375,253.85933462530375,560.6266194092302
2025-01-26 13:30:00+00:00,255.81286125816405,255.81286125816405,253.86009132489562,255.81286125816405,985.2401705170944
2025-01-26 13:35:00+00:00,255.8259308570996,255.8259308570996,253.87306115590036,255.8259308570996,3256.1487554318865
2025-01-26 13:40:00+00:00,253.88749898411334,255.8404797455296,253.88749898411334,253.88749898411334,857.3017304584931
